panel_index,panel_title,panel_xlabel,panel_ylabel,panel_type,layer,series_index,series_label,point_index,x,y
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,4,-0.3160274222589417,0.6721105575561523
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,5,-0.3213474437323264,0.8855494856834412
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,6,-0.3443549108156342,0.7936099171638489
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,7,-0.35958722568131635,0.8262863755226135
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,8,-0.37471037725479905,0.7202366590499878
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,9,-0.30537619389722964,0.7636176347732544
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,10,-0.3438032390743095,0.8553732633590698
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,11,-0.3655967506276102,0.6599100828170776
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,12,-0.3566877303230439,0.9126451015472412
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,13,-0.33318711707099696,0.7441428899765015
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,14,-0.3677975406672261,0.879741370677948
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,15,-0.30933117156805573,0.8084192276000977
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,16,-0.31776732043417194,0.7881800532341003
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,17,-0.32112618578821944,0.8006782531738281
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,18,-0.3458399985793411,0.8480777740478516
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,19,-0.3290514396995899,0.7581914067268372
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,20,-0.33276757467350476,0.7743034362792969
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,21,-0.3271131922662855,0.7627416253089905
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,22,-0.3757377883819696,0.6742860078811646
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,23,-0.3472405634133276,0.8165706992149353
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,24,-0.37942118104787725,0.7326784133911133
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,25,-0.3405167895449714,0.8640886545181274
